series id,year,period,value,region,item,date,data_type
CUUR0000SA0L1E,1994,M02,155.0,National,Core CPI (excludes food & energy),1994-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1994,M01,154.3,National,Core CPI (excludes food & energy),1994-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M12,153.9,National,Core CPI (excludes food & energy),1993-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M11,153.9,National,Core CPI (excludes food & energy),1993-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M10,153.5,National,Core CPI (excludes food & energy),1993-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M09,152.9,National,Core CPI (excludes food & energy),1993-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M08,152.6,National,Core CPI (excludes food & energy),1993-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M07,152.0,National,Core CPI (excludes food & energy),1993-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M06,151.8,National,Core CPI (excludes food & energy),1993-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M05,151.7,National,Core CPI (excludes food & energy),1993-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M04,151.7,National,Core CPI (excludes food & energy),1993-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M03,151.4,National,Core CPI (excludes food & energy),1993-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M02,150.8,National,Core CPI (excludes food & energy),1993-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1993,M01,149.9,National,Core CPI (excludes food & energy),1993-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M12,149.2,National,Core CPI (excludes food & energy),1992-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M11,149.3,National,Core CPI (excludes food & energy),1992-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M10,149.0,National,Core CPI (excludes food & energy),1992-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M09,148.1,National,Core CPI (excludes food & energy),1992-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M08,147.7,National,Core CPI (excludes food & energy),1992-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M07,147.3,National,Core CPI (excludes food & energy),1992-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M06,146.9,National,Core CPI (excludes food & energy),1992-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M05,146.7,National,Core CPI (excludes food & energy),1992-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M04,146.6,National,Core CPI (excludes food & energy),1992-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M03,146.4,National,Core CPI (excludes food & energy),1992-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M02,145.6,National,Core CPI (excludes food & energy),1992-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1992,M01,144.9,National,Core CPI (excludes food & energy),1992-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M12,144.4,National,Core CPI (excludes food & energy),1991-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M11,144.4,National,Core CPI (excludes food & energy),1991-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M10,143.9,National,Core CPI (excludes food & energy),1991-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M09,143.4,National,Core CPI (excludes food & energy),1991-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M08,142.7,National,Core CPI (excludes food & energy),1991-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M07,142.0,National,Core CPI (excludes food & energy),1991-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M06,141.5,National,Core CPI (excludes food & energy),1991-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M05,141.3,National,Core CPI (excludes food & energy),1991-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M04,141.1,National,Core CPI (excludes food & energy),1991-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M03,140.9,National,Core CPI (excludes food & energy),1991-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M02,140.3,National,Core CPI (excludes food & energy),1991-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1991,M01,139.4,National,Core CPI (excludes food & energy),1991-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M12,138.3,National,Core CPI (excludes food & energy),1990-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M11,138.2,National,Core CPI (excludes food & energy),1990-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M10,137.8,National,Core CPI (excludes food & energy),1990-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M09,137.2,National,Core CPI (excludes food & energy),1990-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M08,136.4,National,Core CPI (excludes food & energy),1990-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M07,135.5,National,Core CPI (excludes food & energy),1990-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M06,134.8,National,Core CPI (excludes food & energy),1990-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M05,134.4,National,Core CPI (excludes food & energy),1990-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M04,134.2,National,Core CPI (excludes food & energy),1990-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M03,133.9,National,Core CPI (excludes food & energy),1990-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M02,132.8,National,Core CPI (excludes food & energy),1990-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1990,M01,132.0,National,Core CPI (excludes food & energy),1990-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M12,131.5,National,Core CPI (excludes food & energy),1989-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M11,131.3,National,Core CPI (excludes food & energy),1989-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M10,130.9,National,Core CPI (excludes food & energy),1989-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M09,130.0,National,Core CPI (excludes food & energy),1989-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M08,129.3,National,Core CPI (excludes food & energy),1989-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M07,129.0,National,Core CPI (excludes food & energy),1989-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M06,128.5,National,Core CPI (excludes food & energy),1989-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M05,128.3,National,Core CPI (excludes food & energy),1989-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M04,128.0,National,Core CPI (excludes food & energy),1989-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M03,127.6,National,Core CPI (excludes food & energy),1989-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M02,126.9,National,Core CPI (excludes food & energy),1989-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1989,M01,126.4,National,Core CPI (excludes food & energy),1989-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M12,126.0,National,Core CPI (excludes food & energy),1988-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M11,125.8,National,Core CPI (excludes food & energy),1988-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M10,125.5,National,Core CPI (excludes food & energy),1988-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M09,124.7,National,Core CPI (excludes food & energy),1988-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M08,123.8,National,Core CPI (excludes food & energy),1988-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M07,123.3,National,Core CPI (excludes food & energy),1988-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M06,123.0,National,Core CPI (excludes food & energy),1988-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M05,122.7,National,Core CPI (excludes food & energy),1988-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M04,122.4,National,Core CPI (excludes food & energy),1988-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M03,121.9,National,Core CPI (excludes food & energy),1988-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M02,121.1,National,Core CPI (excludes food & energy),1988-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1988,M01,120.8,National,Core CPI (excludes food & energy),1988-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M12,120.4,National,Core CPI (excludes food & energy),1987-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M11,120.5,National,Core CPI (excludes food & energy),1987-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M10,120.1,National,Core CPI (excludes food & energy),1987-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M09,119.4,National,Core CPI (excludes food & energy),1987-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M08,118.6,National,Core CPI (excludes food & energy),1987-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M07,118.0,National,Core CPI (excludes food & energy),1987-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M06,117.7,National,Core CPI (excludes food & energy),1987-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M05,117.6,National,Core CPI (excludes food & energy),1987-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M04,117.4,National,Core CPI (excludes food & energy),1987-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M03,116.8,National,Core CPI (excludes food & energy),1987-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M02,116.1,National,Core CPI (excludes food & energy),1987-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1987,M01,115.8,National,Core CPI (excludes food & energy),1987-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M12,115.5,National,Core CPI (excludes food & energy),1986-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M11,115.4,National,Core CPI (excludes food & energy),1986-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M10,115.1,National,Core CPI (excludes food & energy),1986-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M09,114.5,National,Core CPI (excludes food & energy),1986-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M08,113.8,National,Core CPI (excludes food & energy),1986-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M07,113.5,National,Core CPI (excludes food & energy),1986-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M06,113.1,National,Core CPI (excludes food & energy),1986-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M05,112.9,National,Core CPI (excludes food & energy),1986-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M04,112.7,National,Core CPI (excludes food & energy),1986-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M03,112.3,National,Core CPI (excludes food & energy),1986-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M02,111.9,National,Core CPI (excludes food & energy),1986-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1986,M01,111.6,National,Core CPI (excludes food & energy),1986-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M12,111.3,National,Core CPI (excludes food & energy),1985-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M11,111.2,National,Core CPI (excludes food & energy),1985-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M10,110.7,National,Core CPI (excludes food & energy),1985-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M09,110.0,National,Core CPI (excludes food & energy),1985-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M08,109.4,National,Core CPI (excludes food & energy),1985-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M07,109.0,National,Core CPI (excludes food & energy),1985-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M06,108.8,National,Core CPI (excludes food & energy),1985-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M05,108.6,National,Core CPI (excludes food & energy),1985-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M04,108.2,National,Core CPI (excludes food & energy),1985-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M03,107.9,National,Core CPI (excludes food & energy),1985-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M02,107.4,National,Core CPI (excludes food & energy),1985-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1985,M01,106.9,National,Core CPI (excludes food & energy),1985-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M12,106.7,National,Core CPI (excludes food & energy),1984-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M11,106.5,National,Core CPI (excludes food & energy),1984-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M10,106.3,National,Core CPI (excludes food & energy),1984-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M09,105.8,National,Core CPI (excludes food & energy),1984-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M08,105.1,National,Core CPI (excludes food & energy),1984-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M07,104.6,National,Core CPI (excludes food & energy),1984-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M06,104.2,National,Core CPI (excludes food & energy),1984-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M05,103.9,National,Core CPI (excludes food & energy),1984-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M04,103.5,National,Core CPI (excludes food & energy),1984-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M03,103.0,National,Core CPI (excludes food & energy),1984-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M02,102.6,National,Core CPI (excludes food & energy),1984-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1984,M01,102.3,National,Core CPI (excludes food & energy),1984-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M12,101.9,National,Core CPI (excludes food & energy),1983-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M11,101.8,National,Core CPI (excludes food & energy),1983-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M10,101.3,National,Core CPI (excludes food & energy),1983-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M09,100.7,National,Core CPI (excludes food & energy),1983-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M08,100.0,National,Core CPI (excludes food & energy),1983-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M07,99.6,National,Core CPI (excludes food & energy),1983-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M06,99.1,National,Core CPI (excludes food & energy),1983-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M05,98.8,National,Core CPI (excludes food & energy),1983-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M04,98.6,National,Core CPI (excludes food & energy),1983-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M03,98.1,National,Core CPI (excludes food & energy),1983-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M02,97.9,National,Core CPI (excludes food & energy),1983-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1983,M01,97.6,National,Core CPI (excludes food & energy),1983-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M12,97.2,National,Core CPI (excludes food & energy),1982-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M11,97.6,National,Core CPI (excludes food & energy),1982-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M10,97.7,National,Core CPI (excludes food & energy),1982-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M09,97.3,National,Core CPI (excludes food & energy),1982-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M08,97.1,National,Core CPI (excludes food & energy),1982-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M07,96.7,National,Core CPI (excludes food & energy),1982-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M06,96.3,National,Core CPI (excludes food & energy),1982-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M05,95.4,National,Core CPI (excludes food & energy),1982-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M04,94.5,National,Core CPI (excludes food & energy),1982-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M03,93.7,National,Core CPI (excludes food & energy),1982-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M02,93.5,National,Core CPI (excludes food & energy),1982-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1982,M01,93.2,National,Core CPI (excludes food & energy),1982-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M12,93.0,National,Core CPI (excludes food & energy),1981-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M11,92.7,National,Core CPI (excludes food & energy),1981-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M10,92.3,National,Core CPI (excludes food & energy),1981-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M09,91.9,National,Core CPI (excludes food & energy),1981-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M08,90.7,National,Core CPI (excludes food & energy),1981-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M07,89.9,National,Core CPI (excludes food & energy),1981-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M06,88.7,National,Core CPI (excludes food & energy),1981-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M05,87.8,National,Core CPI (excludes food & energy),1981-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M04,86.8,National,Core CPI (excludes food & energy),1981-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M03,86.1,National,Core CPI (excludes food & energy),1981-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M02,85.7,National,Core CPI (excludes food & energy),1981-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1981,M01,85.3,National,Core CPI (excludes food & energy),1981-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M12,84.9,National,Core CPI (excludes food & energy),1980-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M11,84.1,National,Core CPI (excludes food & energy),1980-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M10,83.2,National,Core CPI (excludes food & energy),1980-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M09,82.2,National,Core CPI (excludes food & energy),1980-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M08,81.3,National,Core CPI (excludes food & energy),1980-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M07,80.9,National,Core CPI (excludes food & energy),1980-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M06,81.1,National,Core CPI (excludes food & energy),1980-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M05,80.2,National,Core CPI (excludes food & energy),1980-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M04,79.3,National,Core CPI (excludes food & energy),1980-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M03,78.3,National,Core CPI (excludes food & energy),1980-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M02,77.3,National,Core CPI (excludes food & energy),1980-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1980,M01,76.6,National,Core CPI (excludes food & energy),1980-01-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M12,75.7,National,Core CPI (excludes food & energy),1979-12-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M11,75.0,National,Core CPI (excludes food & energy),1979-11-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M10,74.1,National,Core CPI (excludes food & energy),1979-10-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M09,73.4,National,Core CPI (excludes food & energy),1979-09-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M08,72.7,National,Core CPI (excludes food & energy),1979-08-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M07,72.0,National,Core CPI (excludes food & energy),1979-07-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M06,71.4,National,Core CPI (excludes food & energy),1979-06-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M05,70.8,National,Core CPI (excludes food & energy),1979-05-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M04,70.2,National,Core CPI (excludes food & energy),1979-04-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M03,69.6,National,Core CPI (excludes food & energy),1979-03-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M02,69.0,National,Core CPI (excludes food & energy),1979-02-01,CPI (Unadjusted)
CUUR0000SA0L1E,1979,M01,68.4,National,Core CPI (excludes food & energy),1979-01-01,CPI (Unadjusted)
CUUR0000SAA,1998,M12,130.7,National,Apparel,1998-12-01,CPI (Unadjusted)
CUUR0000SAA,1998,M11,135.0,National,Apparel,1998-11-01,CPI (Unadjusted)
CUUR0000SAA,1998,M10,135.6,National,Apparel,1998-10-01,CPI (Unadjusted)
CUUR0000SAA,1998,M09,133.6,National,Apparel,1998-09-01,CPI (Unadjusted)
CUUR0000SAA,1998,M08,131.6,National,Apparel,1998-08-01,CPI (Unadjusted)
CUUR0000SAA,1998,M07,129.6,National,Apparel,1998-07-01,CPI (Unadjusted)
CUUR0000SAA,1998,M06,132.5,National,Apparel,1998-06-01,CPI (Unadjusted)
CUUR0000SAA,1998,M05,135.3,National,Apparel,1998-05-01,CPI (Unadjusted)
CUUR0000SAA,1998,M04,135.8,National,Apparel,1998-04-01,CPI (Unadjusted)
CUUR0000SAA,1998,M03,134.9,National,Apparel,1998-03-01,CPI (Unadjusted)
CUUR0000SAA,1998,M02,131.9,National,Apparel,1998-02-01,CPI (Unadjusted)
CUUR0000SAA,1998,M01,129.8,National,Apparel,1998-01-01,CPI (Unadjusted)
CUUR0000SAA,1997,M12,131.6,National,Apparel,1997-12-01,CPI (Unadjusted)
CUUR0000SAA,1997,M11,134.7,National,Apparel,1997-11-01,CPI (Unadjusted)
CUUR0000SAA,1997,M10,134.9,National,Apparel,1997-10-01,CPI (Unadjusted)
CUUR0000SAA,1997,M09,133.0,National,Apparel,1997-09-01,CPI (Unadjusted)
CUUR0000SAA,1997,M08,130.0,National,Apparel,1997-08-01,CPI (Unadjusted)
CUUR0000SAA,1997,M07,130.2,National,Apparel,1997-07-01,CPI (Unadjusted)
CUUR0000SAA,1997,M06,132.4,National,Apparel,1997-06-01,CPI (Unadjusted)
CUUR0000SAA,1997,M05,135.3,National,Apparel,1997-05-01,CPI (Unadjusted)
CUUR0000SAA,1997,M04,136.1,National,Apparel,1997-04-01,CPI (Unadjusted)
CUUR0000SAA,1997,M03,134.5,National,Apparel,1997-03-01,CPI (Unadjusted)
CUUR0000SAA,1997,M02,131.9,National,Apparel,1997-02-01,CPI (Unadjusted)
CUUR0000SAA,1997,M01,129.6,National,Apparel,1997-01-01,CPI (Unadjusted)
CUUR0000SAA,1996,M12,130.3,National,Apparel,1996-12-01,CPI (Unadjusted)
CUUR0000SAA,1996,M11,133.4,National,Apparel,1996-11-01,CPI (Unadjusted)
CUUR0000SAA,1996,M10,133.4,National,Apparel,1996-10-01,CPI (Unadjusted)
CUUR0000SAA,1996,M09,131.5,National,Apparel,1996-09-01,CPI (Unadjusted)
CUUR0000SAA,1996,M08,128.1,National,Apparel,1996-08-01,CPI (Unadjusted)
CUUR0000SAA,1996,M07,128.3,National,Apparel,1996-07-01,CPI (Unadjusted)
CUUR0000SAA,1996,M06,130.8,National,Apparel,1996-06-01,CPI (Unadjusted)
CUUR0000SAA,1996,M05,133.7,National,Apparel,1996-05-01,CPI (Unadjusted)
CUUR0000SAA,1996,M04,134.9,National,Apparel,1996-04-01,CPI (Unadjusted)
CUUR0000SAA,1996,M03,134.8,National,Apparel,1996-03-01,CPI (Unadjusted)
CUUR0000SAA,1996,M02,131.2,National,Apparel,1996-02-01,CPI (Unadjusted)
CUUR0000SAA,1996,M01,130.0,National,Apparel,1996-01-01,CPI (Unadjusted)
CUUR0000SAA,1995,M12,130.6,National,Apparel,1995-12-01,CPI (Unadjusted)
CUUR0000SAA,1995,M11,133.7,National,Apparel,1995-11-01,CPI (Unadjusted)
CUUR0000SAA,1995,M10,134.5,National,Apparel,1995-10-01,CPI (Unadjusted)
CUUR0000SAA,1995,M09,132.7,National,Apparel,1995-09-01,CPI (Unadjusted)
CUUR0000SAA,1995,M08,130.1,National,Apparel,1995-08-01,CPI (Unadjusted)
CUUR0000SAA,1995,M07,128.3,National,Apparel,1995-07-01,CPI (Unadjusted)
CUUR0000SAA,1995,M06,130.5,National,Apparel,1995-06-01,CPI (Unadjusted)
